GENEID	GeneSymbol	log2FoldChange	adj_pvalue	pvalue	Comparison
ENSMUSG00000001524	Gtf2h4	-0.34618554275787133	0.8007838813236986	0.12099738665731263	Infected_vs_Non_Infected
ENSMUSG00000001525	Tubb5	-0.026428455740443627	0.9589216126995243	0.884501131301988	Infected_vs_Non_Infected
ENSMUSG00000001542	Ell2	0.12260458184097027	0.5505687942324741	0.17626232700427344	Infected_vs_Non_Infected
ENSMUSG00000001552	Jup	-0.011103687078241123	0.9776771957392011	0.922160032567947	Infected_vs_Non_Infected
ENSMUSG00000001555	Fkbp10	0.14830939271889065	1	0.5666151071717369	Infected_vs_Non_Infected
ENSMUSG00000001566	Mnx1	2.7667763962219967	1	0.26353540829255007	Infected_vs_Non_Infected
ENSMUSG00000001569	Nom1	0.011735844280107943	1	0.9229282582169175	Infected_vs_Non_Infected
ENSMUSG00000001576	Ergic1	-0.0024992897937210915	0.9517205534050861	0.9815293826581655	Infected_vs_Non_Infected
ENSMUSG00000001583	Tnk1	-0.24653653685628427	0.552037194376381	0.15928456921049905	Infected_vs_Non_Infected
ENSMUSG00000001588	Acap1	-0.09127762076995252	1	0.880684489744877	Infected_vs_Non_Infected
ENSMUSG00000001604	Tcea3	0.20409636728857078	0.6603510482857647	0.2823033048519077	Infected_vs_Non_Infected
ENSMUSG00000001622	Csn3	-1.858053535780052	1	0.43450120878222936	Infected_vs_Non_Infected
ENSMUSG00000001627	Ifrd1	-0.13465113128057063	0.7576151376981757	0.418078826583347	Infected_vs_Non_Infected
ENSMUSG00000001630	Stk38l	0.07656065238683514	0.7778773662654029	0.6501122471318579	Infected_vs_Non_Infected
ENSMUSG00000001632	Brpf1	0.26587737918946946	0.0870272860486962	0.0038357207137580105	Infected_vs_Non_Infected
ENSMUSG00000001642	Akr1b3	-0.1504765735135689	0.6750278647297342	0.29029860155290654	Infected_vs_Non_Infected
ENSMUSG00000001661	Hoxc6	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000001663	Gstt1	-0.03077772720358517	1	0.8461237524960447	Infected_vs_Non_Infected
ENSMUSG00000001665	Gstt3	-0.099498702858618407	0.8247457100929823	0.49694912935063074	Infected_vs_Non_Infected
ENSMUSG00000001666	Ddt	-0.37514135040630175	0.08965283266342582	0.004067269921965724	Infected_vs_Non_Infected
ENSMUSG00000001670	Tat	-2.1473629243544465	1	0.5155065753334795	Infected_vs_Non_Infected
ENSMUSG00000001672	Marveld3	-0.3063805576401569	1	0.46878207548349854	Infected_vs_Non_Infected
ENSMUSG00000001674	Ddx18	0.19421679181716353	1	0.3379725277333393	Infected_vs_Non_Infected
ENSMUSG00000001687	Ubl3	-0.41034618209186724	0.06407099452806603	0.0022626029219305907	Infected_vs_Non_Infected
ENSMUSG00000001700	Gramd3	-0.030251399209091333	0.9269346360177915	0.838175585102322	Infected_vs_Non_Infected
ENSMUSG00000001707	Eef1e1	0.25345246522690434	0.9064305101266227	0.33483941726517785	Infected_vs_Non_Infected
ENSMUSG00000001729	Akt1	-0.03011286515484407	0.840162032092852	0.7037769514921945	Infected_vs_Non_Infected
ENSMUSG00000001739	Cldn15	0.017866420168438448	1	0.9752288225883267	Infected_vs_Non_Infected
ENSMUSG00000001741	Il16	0.2505836382765358	1	0.38243845930417164	Infected_vs_Non_Infected
ENSMUSG00000001750	Tcirg1	0.467317139743681	0.3525850799977446	0.05631584801929805	Infected_vs_Non_Infected
ENSMUSG00000001751	Naglu	0.13944345018926882	0.6177636878142938	0.22265960493502862	Infected_vs_Non_Infected
ENSMUSG00000001755	Coasy	0.03334448477106433	1	0.7930124488282503	Infected_vs_Non_Infected
ENSMUSG00000001761	Smo	-0.0752183751654142	1	0.7422604280829908	Infected_vs_Non_Infected
ENSMUSG00000001763	Tspan33	-0.27379462093492746	1	0.5363856038348641	Infected_vs_Non_Infected
ENSMUSG00000001767	Crnkl1	-0.028518936085933023	0.9369711613057552	0.7757053410082381	Infected_vs_Non_Infected
ENSMUSG00000001768	Rin2	0.2737957795709266	0.07875360076025434	0.0026639723410492714	Infected_vs_Non_Infected
ENSMUSG00000001774	Chordc1	-0.224767328957716	0.6478538556140806	0.23748435831285375	Infected_vs_Non_Infected
ENSMUSG00000001783	Rtcb	0.11268703405107706	0.7373646394463776	0.38494645311499703	Infected_vs_Non_Infected
ENSMUSG00000001785	Pwp1	0.036046715154079846	1	0.827098793591649	Infected_vs_Non_Infected
ENSMUSG00000001786	Fbxo7	-0.2416333065433144	0.547689482862744	0.0807874292034837	Infected_vs_Non_Infected
ENSMUSG00000001794	Capns1	0.08471173888855885	0.8762473892212043	0.44803374129273343	Infected_vs_Non_Infected
ENSMUSG00000001802	Lrp3	0.3756140027310538	1	0.30474638857649144	Infected_vs_Non_Infected
ENSMUSG00000001827	Folr1	-1.0503061716084112	1	0.1606243766173555	Infected_vs_Non_Infected
ENSMUSG00000001829	Clpb	0.043651636326679	0.9111292428748141	0.7104104844200425	Infected_vs_Non_Infected
ENSMUSG00000001833	Sept7	0.005806965754247942	0.9037511324945637	0.9391202275303361	Infected_vs_Non_Infected
ENSMUSG00000001844	Zdhhc4	0.18529948514804515	0.8934970808009751	0.219868382284902	Infected_vs_Non_Infected
ENSMUSG00000001847	Rac1	-0.2562515208808042	0.33474127540853527	0.052338151431929006	Infected_vs_Non_Infected
ENSMUSG00000001855	Nup214	0.001301698109881859	1	0.9892039767885935	Infected_vs_Non_Infected
ENSMUSG00000001864	Aif1l	0.02378199410911986	1	0.9779331076507589	Infected_vs_Non_Infected
ENSMUSG00000001865	Cpa3	-0.19999392898336807	1	0.6774133322839638	Infected_vs_Non_Infected
ENSMUSG00000001870	Ltbp1	0.23697440374708148	0.5234955427530648	0.14307971567720548	Infected_vs_Non_Infected
ENSMUSG00000001891	Ugp2	0.08361955758601315	0.715288182922712	0.3551548927464383	Infected_vs_Non_Infected
ENSMUSG00000001901	Kcnh6	-1.629212448118037	1	0.5632268757055937	Infected_vs_Non_Infected
ENSMUSG00000001909	Trmt1	-0.21025147931296212	0.47099509766846936	0.10527899062385179	Infected_vs_Non_Infected
ENSMUSG00000001910	Nacc1	-0.11764886307475661	0.505401445296793	0.18038975154563586	Infected_vs_Non_Infected
ENSMUSG00000001911	Nfix	0.3277833031222002	0.23085709149650202	0.021494487453999286	Infected_vs_Non_Infected
ENSMUSG00000001918	Slc1a5	0.17848044986996398	0.96573891277630175	0.40242756134026686	Infected_vs_Non_Infected
ENSMUSG00000001924	Uba1	-0.013476293860709787	0.9517205534050861	0.8991091817524681	Infected_vs_Non_Infected
ENSMUSG00000001930	Vwf	-0.8430736882684754	0.3966312080034639	0.020352835730735288	Infected_vs_Non_Infected
ENSMUSG00000001942	Siae	-0.05130265497031235	1	0.7156082145367044	Infected_vs_Non_Infected
ENSMUSG00000001943	Vsig2	-0.1951988994190078	0.6078165424443958	0.2081984766846062	Infected_vs_Non_Infected
ENSMUSG00000001946	Esam	-0.10721925866922767	1	0.5958005091529432	Infected_vs_Non_Infected
ENSMUSG00000001948	Spa17	-0.8770716761767267	1	0.09676348745549669	Infected_vs_Non_Infected
ENSMUSG00000001962	Fam50a	-0.34695283263810023	0.10969674065176843	0.0055607776852066955	Infected_vs_Non_Infected
ENSMUSG00000001964	Emd	-0.01811569756879467	1	0.8840822497949022	Infected_vs_Non_Infected
ENSMUSG00000001983	Taco1	0.07024061367927875	1	0.6577152009287222	Infected_vs_Non_Infected
ENSMUSG00000001985	Grik3	0.2835668107221062	1	0.37614308994053175	Infected_vs_Non_Infected
ENSMUSG00000001986	Gria3	0.8444216532821017	1	0.17371660294163302	Infected_vs_Non_Infected
ENSMUSG00000001988	Npas1	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000001995	Sipa1l2	-0.021985470824274624	1	0.9094588326501666	Infected_vs_Non_Infected
ENSMUSG00000001998	Ap4e1	0.1339924521313658	0.9583680881133605	0.39339317017559433	Infected_vs_Non_Infected
ENSMUSG00000001999	Blvra	0.196141484520485	0.747597053075439	0.1017409194130864	Infected_vs_Non_Infected
ENSMUSG00000002006	Pdzd4	0.23591990546969704	1	0.4563112965878861	Infected_vs_Non_Infected
ENSMUSG00000002007	Srpk3	-0.1817331613991363	1	0.88896548422047	Infected_vs_Non_Infected
ENSMUSG00000002010	Idh3g	0.12831121002461623	0.7924638592222643	0.46284933015336643	Infected_vs_Non_Infected
ENSMUSG00000002012	Pnck	-1.3166040334751865	1	0.25391375323495147	Infected_vs_Non_Infected
ENSMUSG00000002014	Ssr4	-0.09037510672305477	0.6996259949301605	0.397626314421556	Infected_vs_Non_Infected
ENSMUSG00000002015	Bcap31	-0.12013010224226954	0.5439500285538043	0.17237619156602454	Infected_vs_Non_Infected
ENSMUSG00000002017	Fam98a	0.2707562813326641	0.42749046491265413	0.05035304529125271	Infected_vs_Non_Infected
ENSMUSG00000002020	Ltbp2	0.33679904293365676	1	0.19759094373338798	Infected_vs_Non_Infected
ENSMUSG00000002028	Kmt2a	0.18930653558416904	0.17446284107182172	0.015081151405549257	Infected_vs_Non_Infected
ENSMUSG00000002031	Ift46	0.0016686038377080239	1	0.9920742647780172	Infected_vs_Non_Infected
ENSMUSG00000002032	Tmem25	-0.32869904582792303	1	0.5956426080909887	Infected_vs_Non_Infected
ENSMUSG00000002033	Cd3g	1.6102367537913318	1	0.014131644215014472	Infected_vs_Non_Infected
ENSMUSG00000002043	Trappc6a	-0.3592145440803049	0.25568446475870377	0.008048516545984982	Infected_vs_Non_Infected
ENSMUSG00000002052	Supt6	0.025298239777507184	0.9035023425128139	0.7603153222523367	Infected_vs_Non_Infected
ENSMUSG00000002055	Spag5	0.6570349728796838	0.9182513097605358	0.1345031853221181	Infected_vs_Non_Infected
ENSMUSG00000002058	Unc119	0.3620408479380623	1	0.26695680603304983	Infected_vs_Non_Infected
ENSMUSG00000002059	Rab34	0.4482405556409706	1	0.19723376096299786	Infected_vs_Non_Infected
ENSMUSG00000002064	Sdf2	-0.28027893656777925	0.5500669303255699	0.16947601044643784	Infected_vs_Non_Infected
ENSMUSG00000002068	Ccne1	-0.20671975377204452	1	0.716834343139866	Infected_vs_Non_Infected
ENSMUSG00000002076	Hsf2bp	-0.2514316814450844	1	0.9082298447562756	Infected_vs_Non_Infected
ENSMUSG00000002083	Bbc3	0.2727674167379446	1	0.32470479160350463	Infected_vs_Non_Infected
ENSMUSG00000002102	Psmc3	-0.21511873819779323	0.20023279183850062	0.015912444907409038	Infected_vs_Non_Infected
ENSMUSG00000002103	Acp2	0.2638995633333617	0.38106179844628435	0.02103365522714232	Infected_vs_Non_Infected
ENSMUSG00000002104	Rapsn	1.2674461722985908	1	0.2357972045325212	Infected_vs_Non_Infected
ENSMUSG00000002105	Slc39a13	0.18889692420038898	1	0.5587527287041647	Infected_vs_Non_Infected
ENSMUSG00000002107	Celf2	0.5757187280177883	0.20495308395198636	0.004540510779871369	Infected_vs_Non_Infected
ENSMUSG00000002108	Nr1h3	-0.11261420925882035	1	0.7311240044860747	Infected_vs_Non_Infected
ENSMUSG00000002109	Ddb2	0.016360007192286002	1	0.9439601702997396	Infected_vs_Non_Infected
ENSMUSG00000002111	Spi1	0.3967782168205734	0.8514676468795512	0.156197064693208	Infected_vs_Non_Infected
ENSMUSG00000002129	Sf3a1	-0.03336281981497691	0.877272641685914	0.7450676922639332	Infected_vs_Non_Infected
ENSMUSG00000002147	Stat6	-0.1500591829312215	0.5679129041495139	0.17411515383911488	Infected_vs_Non_Infected
ENSMUSG00000002190	Clgn	-0.3276258524806246	1	0.7135288224338712	Infected_vs_Non_Infected
ENSMUSG00000002204	Napsa	-0.5618187076902266	1	0.6911507328583999	Infected_vs_Non_Infected
ENSMUSG00000002205	Vrk3	0.05326289085491734	1	0.699735380929023	Infected_vs_Non_Infected
ENSMUSG00000002210	Smg9	-0.22268504276481574	0.35601015066113656	0.058602155808211084	Infected_vs_Non_Infected
ENSMUSG00000002221	Paxip1	0.08765523825482037	0.8246389707365597	0.5314807868566898	Infected_vs_Non_Infected
ENSMUSG00000002222	Rmnd5a	-0.23032779053667507	0.2188953621037594	0.012843936554847488	Infected_vs_Non_Infected
ENSMUSG00000002227	Mov10	0.7690493074921563	0.20725968870991196	0.015924139011050054	Infected_vs_Non_Infected
ENSMUSG00000002228	Ppm1j	0.04497280070682792	1	0.9330877879027654	Infected_vs_Non_Infected
ENSMUSG00000002233	Rhoc	-0.21001428257360816	0.6165971226280539	0.25691097451669936	Infected_vs_Non_Infected
ENSMUSG00000002249	Tead3	0.08442576770351555	0.9052868607090732	0.6913146383311884	Infected_vs_Non_Infected
ENSMUSG00000002250	Ppard	-0.1035823235855218	0.7825966078947076	0.5471682392597697	Infected_vs_Non_Infected
ENSMUSG00000002257	Def6	-0.9361411622901861	0.47029173590254847	0.019209934354942504	Infected_vs_Non_Infected
ENSMUSG00000002265	Peg3	0.2537752893381806	0.9927813791197794	0.2533740731915363	Infected_vs_Non_Infected
ENSMUSG00000002266	Zim1	-0.5029635773118566	1	0.6555877543703367	Infected_vs_Non_Infected
ENSMUSG00000002274	Metrn	-0.19681713379331273	1	0.8100850368640671	Infected_vs_Non_Infected
ENSMUSG00000002279	Lmf1	-0.22276541275422926	0.6532641336031891	0.08213724468103126	Infected_vs_Non_Infected
ENSMUSG00000002280	Narfl	-0.10621072228163207	1	0.48061496972300233	Infected_vs_Non_Infected
ENSMUSG00000002289	Angptl4	-0.5154457755753544	0.9799819987447137	0.25270053801096976	Infected_vs_Non_Infected
ENSMUSG00000002297	Dbf4	0.23597452920612635	0.9011617950445179	0.226316314022899	Infected_vs_Non_Infected
ENSMUSG00000002307	Daxx	0.5636719475638555	0.05937500835762076	0.0027852100519805568	Infected_vs_Non_Infected
ENSMUSG00000002308	Cd320	-0.5317304883351287	0.8634470773004548	0.16828663576035924	Infected_vs_Non_Infected
ENSMUSG00000002319	Ipo4	0.4507317421291953	0.5815634128329389	0.08735337559667734	Infected_vs_Non_Infected
ENSMUSG00000002320	Tm9sf1	-0.09050708102831782	0.6303280601031099	0.24106067234684453	Infected_vs_Non_Infected
ENSMUSG00000002324	Rec8	0.9117149178972711	1	0.4153346070498607	Infected_vs_Non_Infected
ENSMUSG00000002325	Irf9	0.5537888162507184	0.28215732189763015	0.03291905193818021	Infected_vs_Non_Infected
ENSMUSG00000002326	Gmpr2	-0.1018272531710333	1	0.5441784478943561	Infected_vs_Non_Infected
ENSMUSG00000002329	Mdp1	-0.09821369004055275	0.8016425614076136	0.45191086204274755	Infected_vs_Non_Infected
ENSMUSG00000002332	Dhrs1	-0.45870695751593227	0.3213740630516888	0.04330189031906836	Infected_vs_Non_Infected
ENSMUSG00000002342	Tmem161a	-0.09050361288026608	0.814084923117394	0.46542465751195633	Infected_vs_Non_Infected
ENSMUSG00000002343	Armc6	-0.5269152086197384	0.6218785402970969	0.05880776297540545	Infected_vs_Non_Infected
ENSMUSG00000002345	2310045N01Rik	-0.30878634480425876	0.11240214809262104	0.005507460988503657	Infected_vs_Non_Infected
ENSMUSG00000002346	Slc25a42	-0.004991292975768106	1	0.9808620176251311	Infected_vs_Non_Infected
ENSMUSG00000002365	Snx9	-0.13299078563972178	0.49471016749745145	0.16006062556378478	Infected_vs_Non_Infected
ENSMUSG00000002372	Ranbp3	-0.0937313565119492	0.7926031757162593	0.42603145040068563	Infected_vs_Non_Infected
ENSMUSG00000002379	Ndufa11	-0.03254309925908662	1	0.7621660337363382	Infected_vs_Non_Infected
ENSMUSG00000002384	Bmp8b	-1.79731181906609	1	0.246935905330472	Infected_vs_Non_Infected
ENSMUSG00000002393	Nr2f6	-0.3085835186308701	0.3846620815515271	0.06386380513897744	Infected_vs_Non_Infected
ENSMUSG00000002395	Use1	-0.31375865303190204	0.16743391574146343	0.007812586830987704	Infected_vs_Non_Infected
ENSMUSG00000002396	Ocel1	-0.2471953338841489	0.6314668145729987	0.06384820450705957	Infected_vs_Non_Infected
ENSMUSG00000002409	Dyrk1b	0.06632221304939961	1	0.6873537682348675	Infected_vs_Non_Infected
ENSMUSG00000002413	Braf	0.09921248971814461	0.7483687292691272	0.3807623807899739	Infected_vs_Non_Infected
ENSMUSG00000002416	Ndufb2	-0.21606619138796437	0.416411579757653	0.08488801968751178	Infected_vs_Non_Infected
ENSMUSG00000002428	Hltf	-0.1428070920943634	0.5031948389738723	0.13692753373199867	Infected_vs_Non_Infected
ENSMUSG00000002455	Prpf6	0.03971710802701101	0.877272641685914	0.6828462853593142	Infected_vs_Non_Infected
ENSMUSG00000002458	Rgs19	-5.838678913874531e-4	1	0.9982855357206081	Infected_vs_Non_Infected
ENSMUSG00000002459	Rgs20	-1.5981592260701454	1	0.6318494110533934	Infected_vs_Non_Infected
ENSMUSG00000002475	Abhd3	-0.30909940680317516	0.2824936509728985	0.031770801799886825	Infected_vs_Non_Infected
ENSMUSG00000002477	Snrpd1	-0.15404921025010646	0.6742933537812416	0.28940588850314425	Infected_vs_Non_Infected
ENSMUSG00000002486	Tchp	-0.08312694729734549	1	0.6417460564622666	Infected_vs_Non_Infected
ENSMUSG00000002489	Tiam1	-0.01436058275888509	1	0.9620951304442216	Infected_vs_Non_Infected
ENSMUSG00000002496	Tsc2	0.029967448153650537	0.8779024415943191	0.7505334509124096	Infected_vs_Non_Infected
ENSMUSG00000002500	Rpl3l	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000002504	Slc9a3r2	-0.19981258094317916	0.5357435955451291	0.23998697246155734	Infected_vs_Non_Infected
ENSMUSG00000002524	Puf60	-0.0995729513048861	0.7804455467528195	0.30214128146764313	Infected_vs_Non_Infected
ENSMUSG00000002546	Golga2	-0.21415872340815767	0.36447692034512813	0.07826250686026048	Infected_vs_Non_Infected
ENSMUSG00000002550	Uck1	-0.38491211087435834	0.4170668199485774	0.022562711288311905	Infected_vs_Non_Infected
ENSMUSG00000002565	Scin	-1.287641255910959	1	0.23526037045862533	Infected_vs_Non_Infected
ENSMUSG00000002578	Ikzf4	0.6871603575668653	1	0.3427793525287557	Infected_vs_Non_Infected
ENSMUSG00000002580	Mien1	-0.4100801103343778	0.03633971621978432	7.5978935322294e-4	Infected_vs_Non_Infected
ENSMUSG00000002588	Pon1	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000002602	Axl	0.18776029213025042	0.47042782196788147	0.104356553602407	Infected_vs_Non_Infected
ENSMUSG00000002603	Tgfb1	0.2049685889390374	1	0.29866841023122037	Infected_vs_Non_Infected
ENSMUSG00000002608	Ccdc97	-0.12759783034476105	0.7557406090158709	0.38862155074324467	Infected_vs_Non_Infected
ENSMUSG00000002617	Zfp40	0.12188328278862388	1	0.6294705309015469	Infected_vs_Non_Infected
ENSMUSG00000002625	Akap8l	0.12321605208748664	1	0.37076077476582275	Infected_vs_Non_Infected
ENSMUSG00000002633	Shh	-0.14483136769722424	0.6450261355518043	0.28953414457310056	Infected_vs_Non_Infected
ENSMUSG00000002635	Pdcd2l	-0.21184536793894085	0.6320746144349354	0.11664027890948489	Infected_vs_Non_Infected
ENSMUSG00000002658	Gtf2f1	-0.12148494576410249	0.6616971733183304	0.28466975346895446	Infected_vs_Non_Infected
ENSMUSG00000002660	Clpp	-0.13041841934456974	0.6156421823657822	0.20987307222613577	Infected_vs_Non_Infected
ENSMUSG00000002661	Alkbh7	-0.24745128126208818	0.9906030747538361	0.16091470493995214	Infected_vs_Non_Infected
ENSMUSG00000002668	Dennd1c	-0.649092663764176	1	0.33835814843615425	Infected_vs_Non_Infected
ENSMUSG00000002679	Med6	-0.09406371909289833	1	0.615946099753244	Infected_vs_Non_Infected
ENSMUSG00000002688	Prkd1	-0.088017148078212	1	0.773232927325542	Infected_vs_Non_Infected
ENSMUSG00000002699	Lcp2	0.7405296358927947	0.3152305208925069	0.012007417281821357	Infected_vs_Non_Infected
ENSMUSG00000002718	Cse1l	0.09653580706312946	1	0.5686737288072518	Infected_vs_Non_Infected
ENSMUSG00000002728	Naa20	0.33331845838908497	0.34400757042847796	0.05100689379221595	Infected_vs_Non_Infected
ENSMUSG00000002731	Prkra	-0.18803424752847772	0.8587599235761522	0.2693286835901553	Infected_vs_Non_Infected
ENSMUSG00000002732	Fkbp7	0.0030356777715804945	1	0.9915544643822581	Infected_vs_Non_Infected
ENSMUSG00000002733	Plekha3	-0.020406941158504152	0.990339302055297	0.8889151986519896	Infected_vs_Non_Infected
ENSMUSG00000002741	Ykt6	-0.030931441210304653	0.8915959538764601	0.7289948226950347	Infected_vs_Non_Infected
ENSMUSG00000002748	Baz1b	0.03528572276065469	0.8283547820017488	0.688732707093058	Infected_vs_Non_Infected
ENSMUSG00000002763	Pex6	-0.28466934520954396	0.3365226724899801	0.04867596976059823	Infected_vs_Non_Infected
ENSMUSG00000002767	Mrpl2	-0.08609677881617642	0.78020738565451	0.4102946421930142	Infected_vs_Non_Infected
ENSMUSG00000002768	Mea1	-0.35292689819323186	0.06792042967860804	0.0016567668646909719	Infected_vs_Non_Infected
ENSMUSG00000002769	Gnmt	0.6422947842148955	1	0.46818603104502093	Infected_vs_Non_Infected
ENSMUSG00000002771	Grin2d	0.6237497743555874	1	0.18415362484831616	Infected_vs_Non_Infected
ENSMUSG00000002778	Kdelr1	-0.09267847677210901	0.8021422357571858	0.4461371414038249	Infected_vs_Non_Infected
ENSMUSG00000002781	Tmem143	0.06741295849077762	1	0.7538982329328909	Infected_vs_Non_Infected
ENSMUSG00000002797	Ggct	0.12892857152611062	1	0.7425363908000144	Infected_vs_Non_Infected
ENSMUSG00000002799	Jag2	-0.2549896122800585	0.6731244658793026	0.10334086804610122	Infected_vs_Non_Infected
ENSMUSG00000002803	Btbd6	-0.18599811145486073	0.9040806213495112	0.19454105469051863	Infected_vs_Non_Infected
ENSMUSG00000002804	Nudt14	-0.27019517379228764	0.527742475660423	0.041008331297891054	Infected_vs_Non_Infected
ENSMUSG00000002808	Epdr1	-1.1368549274406716	0.19120523701528713	0.004572683863079426	Infected_vs_Non_Infected
ENSMUSG00000002812	Flii	-0.06089082613670179	0.8779024415943191	0.62942040406805555	Infected_vs_Non_Infected
