GENEID	GeneSymbol	log2FoldChange	adj_pvalue	pvalue	Comparison
ENSMUSG00000001524	Gtf2h4	-0.34618554275790414	0.8007838812704353	0.12099738665532042	Infected_vs_Non_Infected
ENSMUSG00000001525	Tubb5	-0.02642845574044093	0.9589216126341732	0.8845011313022068	Infected_vs_Non_Infected
ENSMUSG00000001542	Ell2	0.12260458184096278	0.5505687941934202	0.17626232700229563	Infected_vs_Non_Infected
ENSMUSG00000001552	Jup	-0.011103687078242159	0.9776771953772272	0.9221600325678595	Infected_vs_Non_Infected
ENSMUSG00000001555	Fkbp10	0.14830939271889468	1	0.5666151071709511	Infected_vs_Non_Infected
ENSMUSG00000001566	Mnx1	2.7667763962220424	1	0.26353540829305055	Infected_vs_Non_Infected
ENSMUSG00000001569	Nom1	0.011735844280110425	1	0.9229282582167229	Infected_vs_Non_Infected
ENSMUSG00000001576	Ergic1	-0.002499289793724757	0.9517205534331197	0.9815293826580804	Infected_vs_Non_Infected
ENSMUSG00000001583	Tnk1	-0.24653653685628577	0.5520371943908183	0.15928456921035897	Infected_vs_Non_Infected
ENSMUSG00000001588	Acap1	-0.09127762077000959	1	0.8806844897441506	Infected_vs_Non_Infected
ENSMUSG00000001604	Tcea3	0.20409636728857786	0.6603510483391309	0.2823033048528548	Infected_vs_Non_Infected
ENSMUSG00000001622	Csn3	-1.858053535780183	1	0.43450120878049053	Infected_vs_Non_Infected
ENSMUSG00000001627	Ifrd1	-0.1346511312805678	0.7576151377317292	0.4180788265837033	Infected_vs_Non_Infected
ENSMUSG00000001630	Stk38l	0.07656065238683132	0.7778773661666271	0.6501122471321303	Infected_vs_Non_Infected
ENSMUSG00000001632	Brpf1	0.2658773791894654	0.08702728605141116	0.0038357207135728817	Infected_vs_Non_Infected
ENSMUSG00000001642	Akr1b3	-0.1504765735135749	0.6750278646825694	0.2902986015530444	Infected_vs_Non_Infected
ENSMUSG00000001661	Hoxc6	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000001663	Gstt1	-0.03077772720360163	1	0.8461237524955092	Infected_vs_Non_Infected
ENSMUSG00000001665	Gstt3	-0.09949870285861824	0.8247457100690082	0.4969491293503335	Infected_vs_Non_Infected
ENSMUSG00000001666	Ddt	-0.3751413504063023	0.08965283265731891	0.004067269921931542	Infected_vs_Non_Infected
ENSMUSG00000001670	Tat	-2.147362924354444	1	0.5155065753334801	Infected_vs_Non_Infected
ENSMUSG00000001672	Marveld3	-0.3063805576401619	1	0.4687820754828357	Infected_vs_Non_Infected
ENSMUSG00000001674	Ddx18	0.19421679181716195	1	0.337972527732972	Infected_vs_Non_Infected
ENSMUSG00000001687	Ubl3	-0.41034618209186535	0.06407099452439102	0.0022626029219359176	Infected_vs_Non_Infected
ENSMUSG00000001700	Gramd3	-0.030251399209091968	0.9269346359624691	0.838175585102347	Infected_vs_Non_Infected
ENSMUSG00000001707	Eef1e1	0.25345246522690007	0.9064305101793211	0.3348394172646814	Infected_vs_Non_Infected
ENSMUSG00000001729	Akt1	-0.03011286515484388	0.8401620321396874	0.7037769514906227	Infected_vs_Non_Infected
ENSMUSG00000001739	Cldn15	0.017866420168468008	1	0.9752288225881919	Infected_vs_Non_Infected
ENSMUSG00000001741	Il16	0.2505836382767389	1	0.38243845930088755	Infected_vs_Non_Infected
ENSMUSG00000001750	Tcirg1	0.46731713974368494	0.3525850799565654	0.05631584801976066	Infected_vs_Non_Infected
ENSMUSG00000001751	Naglu	0.13944345018922186	0.6177636877320319	0.22265960493258172	Infected_vs_Non_Infected
ENSMUSG00000001755	Coasy	0.033344484771081324	1	0.7930124488270671	Infected_vs_Non_Infected
ENSMUSG00000001761	Smo	-0.07521837516545993	1	0.7422604280822094	Infected_vs_Non_Infected
ENSMUSG00000001763	Tspan33	-0.27379462093502577	1	0.5363856038337984	Infected_vs_Non_Infected
ENSMUSG00000001767	Crnkl1	-0.02851893608591712	0.936971161357033	0.7757053410072527	Infected_vs_Non_Infected
ENSMUSG00000001768	Rin2	0.2737957795709093	0.07875360075887548	0.0026639723408736467	Infected_vs_Non_Infected
ENSMUSG00000001774	Chordc1	-0.2247673289577174	0.6478538555939862	0.23748435831335818	Infected_vs_Non_Infected
ENSMUSG00000001783	Rtcb	0.11268703405107712	0.7373646395075963	0.3849464531145596	Infected_vs_Non_Infected
ENSMUSG00000001785	Pwp1	0.03604671515408288	1	0.8270987935913361	Infected_vs_Non_Infected
ENSMUSG00000001786	Fbxo7	-0.24163330654334894	0.5476894828680648	0.08078742920156316	Infected_vs_Non_Infected
ENSMUSG00000001794	Capns1	0.08471173888855824	0.8762473891109736	0.448033741291862	Infected_vs_Non_Infected
ENSMUSG00000001802	Lrp3	0.3756140027311817	1	0.3047463885740934	Infected_vs_Non_Infected
ENSMUSG00000001827	Folr1	-1.0503061716083155	1	0.16062437661599527	Infected_vs_Non_Infected
ENSMUSG00000001829	Clpb	0.043651636326672794	0.9111292428746235	0.7104104844194736	Infected_vs_Non_Infected
ENSMUSG00000001833	Sept7	0.005806965754249484	0.9037511325436324	0.9391202275299234	Infected_vs_Non_Infected
ENSMUSG00000001844	Zdhhc4	0.1852994851480162	0.8934970807397487	0.2198683822828419	Infected_vs_Non_Infected
ENSMUSG00000001847	Rac1	-0.25625152088080333	0.3347412754320444	0.052338151431946214	Infected_vs_Non_Infected
ENSMUSG00000001855	Nup214	0.0013016981098861317	1	0.9892039767884886	Infected_vs_Non_Infected
ENSMUSG00000001864	Aif1l	0.023781994108997714	1	0.9779331076507619	Infected_vs_Non_Infected
ENSMUSG00000001865	Cpa3	-0.19999392898339888	1	0.6774133322845388	Infected_vs_Non_Infected
ENSMUSG00000001870	Ltbp1	0.2369744037470826	0.5234955427641732	0.14307971567676403	Infected_vs_Non_Infected
ENSMUSG00000001891	Ugp2	0.08361955758600428	0.7152881828830088	0.35515489274436596	Infected_vs_Non_Infected
ENSMUSG00000001901	Kcnh6	-1.6292124481181376	1	0.5632268757025164	Infected_vs_Non_Infected
ENSMUSG00000001909	Trmt1	-0.21025147931294977	0.47099509769035286	0.10527899062284797	Infected_vs_Non_Infected
ENSMUSG00000001910	Nacc1	-0.11764886307475854	0.5054014452913795	0.18038975154370365	Infected_vs_Non_Infected
ENSMUSG00000001911	Nfix	0.3277833031221999	0.23085709150105832	0.021494487454006495	Infected_vs_Non_Infected
ENSMUSG00000001918	Slc1a5	0.17848044986996806	0.965738912804098	0.40242756133947444	Infected_vs_Non_Infected
ENSMUSG00000001924	Uba1	-0.013476293860707051	0.9517205534331197	0.8991091817523162	Infected_vs_Non_Infected
ENSMUSG00000001930	Vwf	-0.8430736882683906	0.3966312080183991	0.02035283573044515	Infected_vs_Non_Infected
ENSMUSG00000001942	Siae	-0.05130265497030336	1	0.7156082145358319	Infected_vs_Non_Infected
ENSMUSG00000001943	Vsig2	-0.19519889941901586	0.6078165424286827	0.20819847668516847	Infected_vs_Non_Infected
ENSMUSG00000001946	Esam	-0.10721925866923834	1	0.5958005091517009	Infected_vs_Non_Infected
ENSMUSG00000001948	Spa17	-0.8770716761765763	1	0.0967634874545935	Infected_vs_Non_Infected
ENSMUSG00000001962	Fam50a	-0.3469528326380969	0.1096967406474382	0.005560777685144659	Infected_vs_Non_Infected
ENSMUSG00000001964	Emd	-0.018115697568789887	1	0.8840822497942122	Infected_vs_Non_Infected
ENSMUSG00000001983	Taco1	0.07024061367926898	1	0.6577152009279306	Infected_vs_Non_Infected
ENSMUSG00000001985	Grik3	0.28356681072209955	1	0.3761430899402783	Infected_vs_Non_Infected
ENSMUSG00000001986	Gria3	0.844421653282519	1	0.17371660293924865	Infected_vs_Non_Infected
ENSMUSG00000001988	Npas1	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000001995	Sipa1l2	-0.021985470824277275	1	0.9094588326502707	Infected_vs_Non_Infected
ENSMUSG00000001998	Ap4e1	0.13399245213139746	0.9583680881698012	0.3933931701733417	Infected_vs_Non_Infected
ENSMUSG00000001999	Blvra	0.19614148452050692	0.7475970530813597	0.10174091941067204	Infected_vs_Non_Infected
ENSMUSG00000002006	Pdzd4	0.23591990546971517	1	0.4563112965855187	Infected_vs_Non_Infected
ENSMUSG00000002007	Srpk3	-0.181733161398999	1	0.8889654842200623	Infected_vs_Non_Infected
ENSMUSG00000002010	Idh3g	0.12831121002461537	0.7924638592693076	0.4628493301536571	Infected_vs_Non_Infected
ENSMUSG00000002012	Pnck	-1.3166040334744011	1	0.2539137532327526	Infected_vs_Non_Infected
ENSMUSG00000002014	Ssr4	-0.09037510672305284	0.6996259949493525	0.3976263144203033	Infected_vs_Non_Infected
ENSMUSG00000002015	Bcap31	-0.12013010224226692	0.5439500285901399	0.1723761915635658	Infected_vs_Non_Infected
ENSMUSG00000002017	Fam98a	0.27075628133266366	0.4274904648846647	0.05035304529072496	Infected_vs_Non_Infected
ENSMUSG00000002020	Ltbp2	0.33679904293365387	1	0.19759094373130168	Infected_vs_Non_Infected
ENSMUSG00000002028	Kmt2a	0.1893065355841599	0.17446284108430693	0.015081151404783973	Infected_vs_Non_Infected
ENSMUSG00000002031	Ift46	0.0016686038377152048	1	0.9920742647779605	Infected_vs_Non_Infected
ENSMUSG00000002032	Tmem25	-0.3286990458277977	1	0.5956426080888401	Infected_vs_Non_Infected
ENSMUSG00000002033	Cd3g	1.6102367537914533	1	0.01413164421450402	Infected_vs_Non_Infected
ENSMUSG00000002043	Trappc6a	-0.359214544080263	0.2556844647586497	0.008048516545704829	Infected_vs_Non_Infected
ENSMUSG00000002052	Supt6	0.025298239777501664	0.903502342529807	0.760315322251276	Infected_vs_Non_Infected
ENSMUSG00000002055	Spag5	0.6570349728796854	0.9182513098068451	0.13450318532241684	Infected_vs_Non_Infected
ENSMUSG00000002058	Unc119	0.3620408479378758	1	0.2669568060305079	Infected_vs_Non_Infected
ENSMUSG00000002059	Rab34	0.44824055564096466	1	0.19723376096014086	Infected_vs_Non_Infected
ENSMUSG00000002064	Sdf2	-0.2802789365677788	0.550066930359803	0.16947601044703084	Infected_vs_Non_Infected
ENSMUSG00000002068	Ccne1	-0.20671975377205404	1	0.7168343431396349	Infected_vs_Non_Infected
ENSMUSG00000002076	Hsf2bp	-0.2514316814449491	1	0.9082298447557801	Infected_vs_Non_Infected
ENSMUSG00000002083	Bbc3	0.27276741673797217	1	0.324704791601641	Infected_vs_Non_Infected
ENSMUSG00000002102	Psmc3	-0.21511873819778626	0.2002327918466646	0.01591244490696311	Infected_vs_Non_Infected
ENSMUSG00000002103	Acp2	0.2638995633334053	0.38106179844088317	0.021033655226332396	Infected_vs_Non_Infected
ENSMUSG00000002104	Rapsn	1.2674461722987809	1	0.23579720453093087	Infected_vs_Non_Infected
ENSMUSG00000002105	Slc39a13	0.1888969242004303	1	0.5587527287031198	Infected_vs_Non_Infected
ENSMUSG00000002107	Celf2	0.5757187280177778	0.20495308396346165	0.0045405107798113945	Infected_vs_Non_Infected
ENSMUSG00000002108	Nr1h3	-0.11261420925871202	1	0.7311240044852203	Infected_vs_Non_Infected
ENSMUSG00000002109	Ddb2	0.016360007192200376	1	0.9439601702997057	Infected_vs_Non_Infected
ENSMUSG00000002111	Spi1	0.3967782168204488	0.8514676469064839	0.15619706469067698	Infected_vs_Non_Infected
ENSMUSG00000002129	Sf3a1	-0.0333628198149757	0.8772726417241448	0.7450676922631316	Infected_vs_Non_Infected
ENSMUSG00000002147	Stat6	-0.15005918293122247	0.5679129041776186	0.174115153838345	Infected_vs_Non_Infected
ENSMUSG00000002190	Clgn	-0.3276258524804582	1	0.7135288224329557	Infected_vs_Non_Infected
ENSMUSG00000002204	Napsa	-0.5618187076897989	1	0.691150732857152	Infected_vs_Non_Infected
ENSMUSG00000002205	Vrk3	0.05326289085490333	1	0.6997353809270377	Infected_vs_Non_Infected
ENSMUSG00000002210	Smg9	-0.2226850427647999	0.356010150680247	0.0586021558069428	Infected_vs_Non_Infected
ENSMUSG00000002221	Paxip1	0.08765523825479932	0.8246389707341947	0.5314807868556131	Infected_vs_Non_Infected
ENSMUSG00000002222	Rmnd5a	-0.23032779053666766	0.2188953621112032	0.012843936554483938	Infected_vs_Non_Infected
ENSMUSG00000002227	Mov10	0.7690493074921603	0.20725968872369582	0.015924139011369635	Infected_vs_Non_Infected
ENSMUSG00000002228	Ppm1j	0.044972800706767325	1	0.9330877879027131	Infected_vs_Non_Infected
ENSMUSG00000002233	Rhoc	-0.2100142825736085	0.6165971226787762	0.2569109745175324	Infected_vs_Non_Infected
ENSMUSG00000002249	Tead3	0.08442576770351899	0.90528686076007725	0.6913146383314257	Infected_vs_Non_Infected
ENSMUSG00000002250	Ppard	-0.10358232358551688	0.7825966079648397	0.5471682392603834	Infected_vs_Non_Infected
ENSMUSG00000002257	Def6	-0.936141162290188	0.47029173591604	0.019209934355127443	Infected_vs_Non_Infected
ENSMUSG00000002265	Peg3	0.25377528933818194	0.9927813791301742	0.25337407319197275	Infected_vs_Non_Infected
ENSMUSG00000002266	Zim1	-0.5029635773119477	1	0.6555877543684621	Infected_vs_Non_Infected
ENSMUSG00000002274	Metrn	-0.19681713379324825	1	0.8100850368632379	Infected_vs_Non_Infected
ENSMUSG00000002279	Lmf1	-0.22276541275424833	0.6532641336118669	0.0821372446792249	Infected_vs_Non_Infected
ENSMUSG00000002280	Narfl	-0.106210722281654	1	0.4806149697215356	Infected_vs_Non_Infected
ENSMUSG00000002289	Angptl4	-0.515445775575354	0.9799819987640267	0.2527005380110708	Infected_vs_Non_Infected
ENSMUSG00000002297	Dbf4	0.23597452920612463	0.9011617951348819	0.226316314022507	Infected_vs_Non_Infected
ENSMUSG00000002307	Daxx	0.5636719475638576	0.05937500836169024	0.002785210052016941	Infected_vs_Non_Infected
ENSMUSG00000002308	Cd320	-0.5317304883351273	0.863447077240482	0.16828663576048122	Infected_vs_Non_Infected
ENSMUSG00000002319	Ipo4	0.4507317421291961	0.5815634128420664	0.087353375596898	Infected_vs_Non_Infected
ENSMUSG00000002320	Tm9sf1	-0.09050708102832439	0.630328060050236	0.24106067234311157	Infected_vs_Non_Infected
ENSMUSG00000002324	Rec8	0.9117149178969212	1	0.4153346070479396	Infected_vs_Non_Infected
ENSMUSG00000002325	Irf9	0.5537888162507192	0.2821573218662059	0.03291905193862907	Infected_vs_Non_Infected
ENSMUSG00000002326	Gmpr2	-0.10182725317103987	1	0.5441784478924434	Infected_vs_Non_Infected
ENSMUSG00000002329	Mdp1	-0.09821369004054684	0.8016425614508056	0.45191086204179054	Infected_vs_Non_Infected
ENSMUSG00000002332	Dhrs1	-0.4587069575159379	0.3213740630723768	0.04330189031943108	Infected_vs_Non_Infected
ENSMUSG00000002342	Tmem161a	-0.0905036128802645	0.8140849231886397	0.4654246575109181	Infected_vs_Non_Infected
ENSMUSG00000002343	Armc6	-0.5269152086197554	0.6218785403202242	0.058807762973989736	Infected_vs_Non_Infected
ENSMUSG00000002345	2310045N01Rik	-0.3087863448042421	0.11240214809424771	0.0055074609882965085	Infected_vs_Non_Infected
ENSMUSG00000002346	Slc25a42	-0.004991292975784445	1	0.9808620176250037	Infected_vs_Non_Infected
ENSMUSG00000002365	Snx9	-0.1329907856397196	0.49471016752570407	0.1600606255622885	Infected_vs_Non_Infected
ENSMUSG00000002372	Ranbp3	-0.09373135651196193	0.792603175758538	0.42603145039918033	Infected_vs_Non_Infected
ENSMUSG00000002379	Ndufa11	-0.032543099259076246	1	0.7621660337356966	Infected_vs_Non_Infected
ENSMUSG00000002384	Bmp8b	-1.7973118190660435	1	0.24693590532891962	Infected_vs_Non_Infected
ENSMUSG00000002393	Nr2f6	-0.30858351863087113	0.38466208156934656	0.06386380513904041	Infected_vs_Non_Infected
ENSMUSG00000002395	Use1	-0.3137586530318943	0.16743391574239397	0.00781258683087133	Infected_vs_Non_Infected
ENSMUSG00000002396	Ocel1	-0.24719533388413725	0.6314668145338678	0.06384820450559635	Infected_vs_Non_Infected
ENSMUSG00000002409	Dyrk1b	0.06632221304940314	1	0.6873537682339406	Infected_vs_Non_Infected
ENSMUSG00000002413	Braf	0.09921248971813328	0.7483687293339778	0.3807623807878209	Infected_vs_Non_Infected
ENSMUSG00000002416	Ndufb2	-0.2160661913879301	0.41641157978590115	0.08488801968634911	Infected_vs_Non_Infected
ENSMUSG00000002428	Hltf	-0.14280709209435863	0.5031948389935437	0.13692753372930908	Infected_vs_Non_Infected
ENSMUSG00000002455	Prpf6	0.0397171080270156	0.8772726417241448	0.6828462853581436	Infected_vs_Non_Infected
ENSMUSG00000002458	Rgs19	-5.838678915300175e-4	1	0.9982855357201793	Infected_vs_Non_Infected
ENSMUSG00000002459	Rgs20	-1.5981592260701454	1	0.6318494110533934	Infected_vs_Non_Infected
ENSMUSG00000002475	Abhd3	-0.3090994068031816	0.2824936509980421	0.03177080179957226	Infected_vs_Non_Infected
ENSMUSG00000002477	Snrpd1	-0.15404921025010884	0.674293353780859	0.2894058885026202	Infected_vs_Non_Infected
ENSMUSG00000002486	Tchp	-0.08312694729733766	1	0.6417460564617439	Infected_vs_Non_Infected
ENSMUSG00000002489	Tiam1	-0.014360582758878674	1	0.9620951304442478	Infected_vs_Non_Infected
ENSMUSG00000002496	Tsc2	0.029967448153654284	0.8779024416205164	0.7505334509112292	Infected_vs_Non_Infected
ENSMUSG00000002500	Rpl3l	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000002504	Slc9a3r2	-0.19981258094317692	0.5357435955754783	0.239986972461839	Infected_vs_Non_Infected
ENSMUSG00000002524	Puf60	-0.0995729513048881	0.780445546763769	0.30214128146570235	Infected_vs_Non_Infected
ENSMUSG00000002546	Golga2	-0.21415872340815903	0.36447692034414764	0.07826250686004993	Infected_vs_Non_Infected
ENSMUSG00000002550	Uck1	-0.38491211087434063	0.4170668199866157	0.022562711287955808	Infected_vs_Non_Infected
ENSMUSG00000002565	Scin	-1.287641255910753	1	0.23526037045778342	Infected_vs_Non_Infected
ENSMUSG00000002578	Ikzf4	0.6871603575666794	1	0.3427793525265561	Infected_vs_Non_Infected
ENSMUSG00000002580	Mien1	-0.410080110334377	0.0363397162219637	7.597893531846994e-4	Infected_vs_Non_Infected
ENSMUSG00000002588	Pon1	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000002602	Axl	0.1877602921302499	0.47042782193672594	0.10435655360135093	Infected_vs_Non_Infected
ENSMUSG00000002603	Tgfb1	0.20496858893900005	1	0.2986684102299772	Infected_vs_Non_Infected
ENSMUSG00000002608	Ccdc97	-0.12759783034476427	0.7557406090533871	0.3886215507428457	Infected_vs_Non_Infected
ENSMUSG00000002617	Zfp40	0.1218832827886225	1	0.629470530900669	Infected_vs_Non_Infected
ENSMUSG00000002625	Akap8l	0.12321605208748908	1	0.3707607747642846	Infected_vs_Non_Infected
ENSMUSG00000002633	Shh	-0.14483136769722513	0.645026135571789	0.28953414457297116	Infected_vs_Non_Infected
ENSMUSG00000002635	Pdcd2l	-0.21184536793894915	0.6320746144483728	0.11664027890712599	Infected_vs_Non_Infected
ENSMUSG00000002658	Gtf2f1	-0.12148494576410511	0.6616971733240347	0.28466975346811324	Infected_vs_Non_Infected
ENSMUSG00000002660	Clpp	-0.13041841934459633	0.6156421823905548	0.20987307222282853	Infected_vs_Non_Infected
ENSMUSG00000002661	Alkbh7	-0.2474512812621341	0.9906030748094274	0.1609147049372586	Infected_vs_Non_Infected
ENSMUSG00000002668	Dennd1c	-0.6490926637640771	1	0.3383581484333989	Infected_vs_Non_Infected
ENSMUSG00000002679	Med6	-0.09406371909292846	1	0.6159460997519969	Infected_vs_Non_Infected
ENSMUSG00000002688	Prkd1	-0.08801714807830978	1	0.7732329273241252	Infected_vs_Non_Infected
ENSMUSG00000002699	Lcp2	0.7405296358927632	0.3152305209005249	0.012007417281390107	Infected_vs_Non_Infected
ENSMUSG00000002718	Cse1l	0.09653580706312448	1	0.5686737288068893	Infected_vs_Non_Infected
ENSMUSG00000002728	Naa20	0.3333184583890826	0.34400757044305247	0.051006893792048216	Infected_vs_Non_Infected
ENSMUSG00000002731	Prkra	-0.188034247528467	0.8587599235859886	0.2693286835879603	Infected_vs_Non_Infected
ENSMUSG00000002732	Fkbp7	0.0030356777715959053	1	0.9915544643821645	Infected_vs_Non_Infected
ENSMUSG00000002733	Plekha3	-0.0204069411585031	0.9903393021131505	0.8889151986517693	Infected_vs_Non_Infected
ENSMUSG00000002741	Ykt6	-0.03093144121029798	0.8915959539235286	0.728994822693732	Infected_vs_Non_Infected
ENSMUSG00000002748	Baz1b	0.0352857227606497	0.8283547820001694	0.6887327070917446	Infected_vs_Non_Infected
ENSMUSG00000002763	Pex6	-0.28466934520954357	0.3365226724870048	0.0486759697603724	Infected_vs_Non_Infected
ENSMUSG00000002767	Mrpl2	-0.08609677881617481	0.780207385693441	0.41029464219051187	Infected_vs_Non_Infected
ENSMUSG00000002768	Mea1	-0.3529268981932243	0.06792042967831015	0.001656766864649819	Infected_vs_Non_Infected
ENSMUSG00000002769	Gnmt	0.6422947842143112	1	0.4681860310425011	Infected_vs_Non_Infected
ENSMUSG00000002771	Grin2d	0.6237497743552611	1	0.18415362484584563	Infected_vs_Non_Infected
ENSMUSG00000002778	Kdelr1	-0.09267847677211005	0.8021422357325209	0.4461371414025692	Infected_vs_Non_Infected
ENSMUSG00000002781	Tmem143	0.06741295849077004	1	0.7538982329315744	Infected_vs_Non_Infected
ENSMUSG00000002797	Ggct	0.12892857152608528	1	0.7425363907997581	Infected_vs_Non_Infected
ENSMUSG00000002799	Jag2	-0.25498961228001393	0.6731244658444726	0.10334086804504966	Infected_vs_Non_Infected
ENSMUSG00000002803	Btbd6	-0.185998111454843	0.9040806214382111	0.19454105468879185	Infected_vs_Non_Infected
ENSMUSG00000002804	Nudt14	-0.27019517379224717	0.5277424757014613	0.04100833129669258	Infected_vs_Non_Infected
ENSMUSG00000002808	Epdr1	-1.1368549274406885	0.19120523702488512	0.004572683863197698	Infected_vs_Non_Infected
ENSMUSG00000002812	Flii	-0.060890826136703484	0.8779024416205164	0.6294204040679194	Infected_vs_Non_Infected
